concept_id,gloss,generosity,is_nonhit_control,tk_segment,an_segment,context,support,confidence
flyinsect,FLY (INSECT),2,0,ŋ,ŋ,coda / medial,"TK: neaŋ, lɛŋ, nɛːŋ, ȵaːŋ; AN: laŋa, laŋo, jinaŋ, faŋa_laŋo",4
flyinsect,FLY (INSECT),2,0,n,n,onset / medial,"TK: neŋ, naeŋ, niŋ, ȵan; AN: nalo, nemo, jinaŋ, kanamuŋ",3
flyinsect,FLY (INSECT),2,0,a,a,nucleus (main vowel),"TK: ljan, ljaːn, neaŋ, lɛŋ; AN: laŋa, laŋo, lalat",3
flyinsect,FLY (INSECT),2,0,ma-,na-/nam-,prefixal/formulaic element,"TK: ma-lɛ:ŋ, malaeaeŋwan; AN: nalo, namo, nemo",2
flyinsect,FLY (INSECT),2,0,ɲ/ȵ,j(n),palatal nasal onset vs. palatal/approximant onset,"TK: ȵan, ȵuŋ, ȵak; AN: jinaŋ, jɛ́:nì",2
fog,FOG,2,0,m,m,onset,"TK: mok, mo:k, mon, mun, muŋ | AN: mig, hamog, mig glogampol",4
fog,FOG,2,0,mo(k),mog,CVC skeleton (bilabial onset + back vowel + velar coda),"TK: mok, mo:k, mɔk | AN: hamog, tun-og, ogaog",3
fog,FOG,2,0,u/o,o/u,nucleus (medial vowel),"TK: mok, mo:k, mou, muŋ | AN: hamog, tun-og, pukuŋ, ule(p)",3
fog,FOG,2,0,k,k/g,coda (final consonant),"TK: mok, mo:k, mɔ:k | AN: hamog, harbuk, tun-og",3
fog,FOG,2,0,l,l,"onset (of the first or second syllable, especially in compounds)","TK: lam.mo:k, lɐp+moːk | AN: lalemdem, alipuop, lalemdem",2
four,FOUR,2,0,s-/θ-,p-/f-,onset,"TK: si, səi, sei, θɜi, θəi, sɘi | AN: pat, apat, upat, fat, efat, paat, supat",3
four,FOUR,2,0,-i/-ei,-at/-atə,nucleus + coda,"TK: si, sei, θei, səi | AN: pat, paat, apat, supat, spat, pa:tə",3
four,FOUR,2,0,p-,p-,onset (Kra TK forms),"TK: pau, pu | AN: pat, upat, apat",2
four,FOUR,2,0,f-,f-,onset,"TK: fei (Lakkia) | AN: fat, fɔt, efatra",2
four,FOUR,2,0,au,at,nucleus + coda (Kra TK forms),"TK: pau, chau | AN: pat, fat",2
four,FOUR,2,0,sh-/ɬ-,s-/sp-,onset (fricatives),"TK: shi, ɬɛi | AN: spat, supat, ŝəpát",2
fruit,FRUIT,2,0,ma,bu(a),initial syllable,"TK: ma:k, maːk, maj, mai (spread across Tai, Kra); AN: bua, buai, boa (Formosan/MP); also buŋa, bonga, bungo",3
fruit,FRUIT,2,0,lam,lam,base/root,"TK: lam (Kam-Sui), la:ʔ; AN: lameh, lamɨh",2
fruit,FRUIT,2,0,som,so/sa,base/root,TK: som (Tai); AN: masoʔo (Formosan),1
fruit,FRUIT,2,0,k,ʔ,coda position,"TK: ma:k, la:ʔ; AN: buaʔ, boay, see also buak/b.u.a.k",2
fruit,FRUIT,2,0,n/l,ŋ,coda or second syllable onset,"TK: nam, lam (Kam-Sui/Lakkia); AN: buŋa, bonga, boŋ, bɨŋɨ",2
good,GOOD,2,0,d/l,p/b,onset of CV(V) syllable,"TK: dai, di, lai, laːi, din (Tai, Kam-Sui, Lakkia); AN: pia, mapia, bye, fia (Western MP, SHWNG)",3
good,GOOD,2,0,ai/i,ia/ie,nucleus of main syllable,"TK: dai, di, lai; AN: pia, fia, mapia, bye",3
good,GOOD,2,0,ŋa,ŋa,"full syllable, possible nursery/expressive",TK: ŋai (Kra); AN: ŋaʡay (Formosan),2
good,GOOD,2,0,n,n,"medial, sometimes full syllable","TK: nən (Kam-Sui), din (Hlai); AN: naŋuwaʔ, mamanə́ŋə, nabalú (Formosan/Western MP)",2
grass,GRASS,2,0,kaŋ/kan,kam-/kan-,onset + initial syllable,"TK: kan¹ (kam_sui), kaŋ¹, kan.³ (hlai); AN: kaman (formosan), kiʔman (formosan)",4
grass,GRASS,2,0,ŋ/lom/lum,lum/lon,rhyme/CVC skeleton,"TK: lɜm²⁴, lʊm²⁵, ɹʊm²⁴; AN: lumun (western_mp), vilona (western_mp - potential alignment)",2
grass,GRASS,2,0,ja-/y-,ʈa-/la-,"onset, open syllable","TK: ja:.³, jaa, jə:, yâa; AN: ʈaɭunan (formosan), laits (formosan)",2
grass,GRASS,2,0,h/k initial,k/g initial,onset,"TK: hɣɔk.⁸, kja:k.⁷; AN: kaman, kiʔman, gamhon",3
grass,GRASS,2,0,m coda,m/n coda,coda (nasal),"TK: jəm, ɣəm, ləm, zum; AN: kaman, lumun, gamhon, kiʔman",3
green,GREEN,2,0,h,m,onset,"TK: heu, heou, hju; AN: miraqat, mɨilɨm, mahintso, malanhi",3
green,GREEN,2,0,j,h,onset,"TK: jau, jɛɜu, jaːu; AN: hijau",2
green,GREEN,2,0,khi-/khe-,hi-,onset cluster,"TK: khiu, khiau, khe:u, khi:u; AN: hijau",2
green,GREEN,2,0,Vru/u,iru/iru,rising diphthong/coda,"TK: jau, heu, hju, jeːu; AN: biru, hijau",2
green,GREEN,2,0,lVk/lɔk,lVn/lVŋ,syllable skeleton,"TK: lok, lɔk; AN: lanhi, malaŋilo, laluwas",2
grow,GROW,2,0,t,t,onset (CV skeleton),"TK: to:, too, tom, tə:p; AN: tubu, tupu, tipu, toboʔ",5
grow,GROW,2,0,o,u,nucleus (CVC and CVV/CVV structures),"TK: to:, too; AN: tubu, tuvu, tupu, tubo",3
grow,GROW,2,0,"-p, -m","-b, -bu",coda (CVC) or medial (CVVCV / CVCVCV),"TK: tom, tə:p; AN: tubu, toboʔ, túbu",3
grow,GROW,2,0,"l, loŋ, lu:ŋ","lumu(k), leŋaw",onset and body,"TK: lu:ŋ, loŋ; AN: lumuːk, leŋaw",2
grow,GROW,2,0,m(a/n)-,"ma-, mar(a)-, man-",prefix (verbal/causative/actor-focus morphology in both),"TK: man.⁵⁵, jaɨ.²_ma:.¹; AN: marakiyas, ma-leŋaw, manúbo",2
hand,HAND,2,0,m,m,onset,"TK: mje¹ (Kam Sui), mie¹ (Kam Sui), mɨ:¹ (Tai), meɯ1 (Hlai); AN: muca (Formosan), lima (W.MP), imá (Formosan), himaʔ (Formosan)",5
hand,HAND,2,0,i~ɨ,i,nucleus vowel,"TK: mie¹ (Kam Sui), mɨ:¹ (Tai), mɨɨ (Tai); AN: lima (W.MP), imá (Formosan), nima (W.MP variant)",4
hand,HAND,2,0,ŋ,n,coda,"TK: muŋ33 (Kra/Tai), mɨŋ.² (Tai), fɯŋ²³¹ (Tai); AN: tanagna (W.MP), dengen (W.MP), lima (no nasal coda but common in numeral uses); note: some AN forms lack nasal coda, others show n in derived forms.",2
hand,HAND,2,0,f,h~∅,onset,"TK: fɯŋ²³¹, foŋ³¹, fəŋ²¹ (Tai); AN: himaʔ (Formosan), also compare Malay tangan (sometimes “h” in AN reflects TK labial/fricative onset; but weak support)",2
hand,HAND,2,0,j (or i~j in CjiV),y~j,onset/link,"TK: mje¹ (Kam Sui), mja¹ (Kam Sui); AN: kamay (W.MP), kamáy (W.MP; palatal approximant or glide in both sides)",2
head,HEAD,2,0,k,k/g,onset,"TK: kau, kaːu, kɐu, klɐu, kɛu; AN: kolo, kuluh, kepala, gulu",4
head,HEAD,2,0,kj/cj/ç/c,k,onset cluster/affricate to stop,"TK: kjɛu, kjɐu, cɐu, cjɐu, cɕɐu; AN: kolo, kuluh",3
head,HEAD,2,0,au/ɐu/ɛu,"ulu, ulo, uo",nucleus/diphthong to disyllabic -ulu/-ulo,"TK: kau, klɐu, cjɐu, kjɛu, kɐu; AN: ulu, ulo, u.l.u.n, u.l.o.h, gulu",4
head,HEAD,2,0,h/hu,h/ho/hu,onset,"TK: hua, ho:, hǔa; AN: oho, kuluh, uhoh, ʔohoʔ",2
head,HEAD,2,0,ʔ,ʔ,glottal onset,"TK: ʔbau; AN: ʔulu, ʔuyo, ʔohoʔ",2
head,HEAD,2,0,p/b,p/b,onset,"TK: pəi, păk; AN: paˈjo, b̂úŋuʔ, btunux",2
head,HEAD,2,0,gw/gu,g,onset,"TK: gwou, gau; AN: gulu, gu- in luŋgoŋo",2
head,HEAD,2,0,m,b/m,onset,"TK: mpa, mpai; AN: b̂úŋuʔ, btunux",2
heavy,HEAVY,2,0,n,n,onset,"TK: nak, nàk, naŋ, nɐk; AN: nadammat, na-dagsen, nadag'sɨn, nìwⁿì",5
heavy,HEAVY,2,0,k,t,coda/final,"TK: nak, lak, nàk; AN: bug'at, mabigɨt, magabat, biyat, nadammat, malbat",3
heavy,HEAVY,2,0,l,l,onset/medial,"TK: lak, lan; AN: belʔat, malbat, mattao, mjaɾbak, bug'at",3
heavy,HEAVY,2,0,a,a,"vowel, initial syllable","TK: lak, nàk, han, jan, tan; AN: mattao, malbat, mabigɨt, magabat, nadammat, mahuna, mane",4
heorsheorit,HE OR SHE OR IT,2,0,m,Ø,onset,"TK: man, mən, min, mɨŋ; AN: iia, kōia",2
heorsheorit,HE OR SHE OR IT,2,0,h,h,onset,"TK: hən, həŋ; AN: heja",2
heorsheorit,HE OR SHE OR IT,2,0,n,j,coda vs medial,"TK: man, nan; AN: heja, iia (j~i glide infix in AN);",2
heorsheorit,HE OR SHE OR IT,2,0,a,a,nucleus,"TK: man, nan, mau; AN: heja, kōia",3
heorsheorit,HE OR SHE OR IT,2,0,kʰ/k,k,onset,"TK: kháo, kʰaw; AN: kōia, ɖɛwɛke",2
heorsheorit,HE OR SHE OR IT,2,0,ŋ,Ø,coda,"TK: həŋ, mɨŋ; AN: iia, kōia",1
house,HOUSE,2,0,b-/ba-,b-/ba-,"onset, initial syllable","TK: baan̪, ba:n, b.aː.n; AN: balay, bale, baay, baliʔ, baray, binalay",5
house,HOUSE,2,0,l-/la-,l-/la-,"onset, initial syllable","TK: laːn, la:n; AN: lumaʔ, lumaq, l.a.m.i.n, lagkaw",4
house,HOUSE,2,0,-an/-aːn/-ən,-ay/-an/-aɲ/-i(n),"nucleus+coda, rhyme","TK: baan̪, ba:n, ɣaːn, laːn, ja:n; AN: balay, baray, beléyén, lumaʔ, bʌ'lɨy, balɨy",3
house,HOUSE,2,0,ɣ-/h-/ʝ-,h-,"onset, alternate initial","TK: hən, hə:n, ɣaːn, ʝaːn; AN: humáq, house rarely but some Formosan",2
house,HOUSE,2,0,"j-/ja-, ɹ-","y-/ya-, r-","onset, alternate initial","TK: ja:n, ʝaːn, ɹaːn; AN: yadawan, rumáq̂, ruma",2
how,HOW,2,0,h-,h-,onset,"TK: hɐu, hu, ha, hat. AN: howa (from ahoa), hola (from laisawa, lewa)",3
how,HOW,2,0,n-,n-,onset,"TK: nu; AN: nanu, inon, innunar, anona, nak-, nan- from nan- shapes",4
how,HOW,2,0,k-,k-,onset,"TK: ku, kra initial in kra forms. AN: kura, kasano, kaino, kemudakuda",2
how,HOW,2,0,ŋ/-ŋ,-n/-ŋ,coda,"TK: jaaŋ, tɐŋ, saŋ; AN: pangan, inon, nanu, sonanu",3
how,HOW,2,0,-a(ː)-,-a(ː)-,main vowel nucleus,"TK: hat, pan, ja:ŋ, ha; AN: paano, anona, sana, makananu",2
how,HOW,2,0,j-,y/w-,onset,"TK: jaaŋ, ja:ŋ; AN: paywán, lewa (liaison w), laisawa",2
how,HOW,2,0,p-,p-,onset,"TK: pin, pan, pe:n; AN: paŋno, paano, papiaini",4
husband,HUSBAND,2,0,p/b,b,onset,"TK 'pa:n', 'pou', 'po', 'pu'; AN 'bana', 'bawag', 'binə(h)'",3
husband,HUSBAND,2,0,k/kʷ,k,onset,"TK 'kwaːn', 'kaːn', 'kɣa:u', 'ka.la:u'; AN 'kahakey', 'kaʔamba', 'kataguin', 'kawiŋ'",3
husband,HUSBAND,2,0,la/u,la/li,onset/root-initial,"TK 'la:k', 'la:u', 'lak.kjei'; AN 'lalake', 'larai', 'laraki', 'lagai'",3
husband,HUSBAND,2,0,ʔai/ʔɛi/ʔɜi,aCa-/ay,onset/full root,"TK 'ʔai', 'ʔɛi', 'ʔɜi', 'ʔai+kwaːn'; AN 'asáwa', 'asawang', 'asawa ay', 'ayuzi', 'a.j.u.z.i'",2
husband,HUSBAND,2,0,sa(u),swa/suami,onset,"TK 'sau', 'sǎamii'; AN 'swa', 'suami'",2
husband,HUSBAND,2,0,ph,fa/v,onset,"TK 'pho', 'phua'; AN 'faʔi(nay)', 'vaɬau', 'vady'",2
husband,HUSBAND,2,0,n,n,coda/medial,"TK 'nie', 'mbaːn', 'pan', 'maninai'; AN 'bina(h)', 'maninai', 'binə(h)', 'man'",2
ice,ICE,2,0,"nam / nai / nui (nasal-initial, a/i nucleus)",ranom- (prefix plus 'rano' 'water'),C1V1N or C1V1N_C2V2 ; AN complex initial morpheme,"nam.⁴_khɛŋ (Tai), nai.¹ (Tai), nui.¹ (Kam-Sui) ~ ranomivonga, ranomàndry, ranomandry (Malagasy/Western MP)",4
ice,ICE,2,0,"nam~nai (n-initial, a V)","rano, rano- (ra/no, with n medial/lateral)",Onset-nucleus,"nam.⁵_kɔ:n.⁴ (Tai), nai.¹ (Tai), ranomandry / rano mivangagne (Malagasy)",3
ice,ICE,2,0,-ŋ / -ŋa / -ŋ. (velar nasal coda or syllable),-nga / -gagne / -ngana,Final or medial nasal cluster,"tweŋ.⁵ (Kam-Sui), lja:ŋ.⁶ (Kam-Sui), mo:i_kha:ŋ.³ (Tai) ~ vongandrano, mivengana, mivangagne (Malagasy/Western MP)",3
ice,ICE,2,0,beŋ,vong- / veng-,Full root (CVC on CVC),"beŋ.² (Hlai) ~ vonga-, mivenga-, vongandrano (Malagasy)",2
ice,ICE,2,0,sü; śu (syllabic sibilant high front vowel),"tsy, tsi, sy (sibilant-ending in Malagasy 'glatsy', 'glasy', 'gilasy')",Final /sy/ or sibilant,"sü.³ (Kam-Sui), śu.¹ (Kam-Sui) ~ glatsy, glasy, gilasy (Malagasy)",2
if,IF,2,0,ka/ko/kɔ,ka/ga/ɣa,onset or coda in CVC/CVCV shapes,"TK: la:ŋ.¹, ju.²_ko.³, ʔi³³+ko⁵³, hi³³+kɔ⁴⁵; AN: uka, maga, ɣaʔ, uka",4
if,IF,2,0,ŋ,ŋ/ng,coda or syllable-final,"TK: la:ŋ.¹, na:ŋ.⁶, ka:ŋ.³_nau.²; AN: maʔeŋ, nung, kuŋ, kong",4
if,IF,2,0,la/lɐ,"la, lafa, lahai, lɣa",syllable onset,"TK: la:ŋ.¹, laŋ³¹+ko³³, la:i.³; AN: lafa, lahai, lɣaʔ",3
if,IF,2,0,ja/ji/jɔ,ya/ʔa/ʔa,"onset vocalic segment, sometimes initial glide","TK: jak.⁷, ji.²_ko.³, ji²¹+kɔ⁴², jɔk.⁸_si.⁶; AN: ʔano, hoci, ano si",2
if,IF,2,0,na/nɐ/nɜi,"na, ano, nasi, paina",initial or medial,"TK: nɐŋ²¹+nɐu³¹, na:ŋ.⁶, nɜi²¹+sɘi³⁴; AN: nasi, ano si, paina",2
intestines,INTESTINES,2,0,s,t,"onset, CVC/CVVC shape","TK: sai, sa:i, sɐi; AN: tinai, tnaʔi, tinaqi, tináy",3
intestines,INTESTINES,2,0,ai~a:i,ai~aʔi~ay,"nucleus, diphthong","TK: sai, ha:i, la:i, ra:i; AN: tinai, tnaʔi, tináy",4
intestines,INTESTINES,2,0,l~r,n,"medial, onset to medial","TK: la:i, ra:i; AN: tinai, tinaqi, tináy",2
intestines,INTESTINES,2,0,h~kh,s,onset (marginal),"TK: ha:i, khɣəi, sha:i; AN: sine, sne, sii(u), sóeu",2
island,ISLAND,2,0,t,t,onset,"TK tau, ta:u, da:u ~ AN tusu, temotu; both show t-onset in some forms",2
island,ISLAND,2,0,k,k/p,onset,"TK kɔ, kun, ku:n ~ AN pulau, penua, kobwoko; some k/p or k-onsets for both sides",2
island,ISLAND,2,0,au,lau/rau,nucleus/rhyme,"TK tau, ta:u, da:u ~ AN lau, marau, malau, mamalau, malamalau; recurring -au in rhyme",4
island,ISLAND,2,0,n,n,medial/onset/coda,"TK kun, ku:n ~ AN nusa, penua, ɣizu-na; nasals appear across forms",2
knowsomething,KNOW (SOMETHING),2,0,ku/hu/khu,kau/maw/motau,"CVC (onset + nucleus, sometimes nasalized or with additional coda)","TK: 'khuŋ1', 'khoŋ1', 'khu:ŋ.¹', 'khuaŋ1', 'hu:.⁴', 'hu:.⁶'; AN: 'mau', 'motau', 'mammuan', 'mun'",3
knowsomething,KNOW (SOMETHING),2,0,l-/lu-/lo-/la-,lam/alám/ʔalam,initial onset + low vowel (possibly with nasal coda),"TK: 'lo.⁴', 'lu:.⁷', 'la.'; AN: 'raLam', 'maẓalám', 'ʔalam', 'ki'lala'",4
knowsomething,KNOW (SOMETHING),2,0,ru-/rou-/rúu,lam/alam,rhotic/lateral onset + low vowel,"TK: 'ru:.⁴', 'rou.⁴', 'rúu'; AN: 'raLam', 'maẓalám', 'ʔalam'",2
knowsomething,KNOW (SOMETHING),2,0,ʔla-,ʔaˈlam/ʔáðam,glottal initial with lateral cluster,"TK: 'ʔla.³⁵'; AN: 'ʔalam', 'ʔáðam'",2
knowsomething,KNOW (SOMETHING),2,0,ʔd-,ʔaðam,glottal stop + voiced stop in onset,TK: 'ʔde.⁵⁵'; AN: 'ʔáðam',1
knowsomething,KNOW (SOMETHING),2,0,tV-,tan/tend-,alveolar stop onset,"TK: 'toŋ.³'; AN: 'tngon', 'tendek', 'amton'",2
lake,LAKE,2,0,ŋ,naw/naw,coda/final cluster,"TK: laːŋ, waŋ, nɔŋ; AN: danaw, banaw, lanaw",4
lake,LAKE,2,0,l,l,onset/medial,"TK: laːŋ, le:; AN: lanaw, lawa, lebbeng",3
lake,LAKE,2,0,tam/ndam,danaw/dánaw,CVC onset + medial nasal,"TK: tam, ndam; AN: danaw, dánaw",4
lake,LAKE,2,0,w,w,final or medial,"TK: waŋ, le:sap; AN: banaw, lawa, lanaw",3
lake,LAKE,2,0,hou/hʌu/hɔu,lawa,monosyllabic nucleus/diphthong,"TK: hou²⁴, hʌu²³¹, hɔu²³¹; AN: lawa, láwa",2
leaf,LEAF,2,0,b,b,onset (initial),"TK: bɤi, bai, baj, beɨ; AN: ba-, biæʔ, boloŋ, buŋ",5
leaf,LEAF,2,0,ɓ,β / ß / v,"onset (initial, potentially voiced/fricative)","TK: ɓeɯ, ɓɤ̆ŋ; AN: βiraɦ, viraɦ, ʔaßaɣ",3
leaf,LEAF,2,0,aɨ~ai~ɤi,au~aw~ao,nucleus/diphthong (main vowel(s)),"TK: bai, baj, bɤi, baɨ; AN: daun, daʔun, rau, ba-...au forms",4
leaf,LEAF,2,0,m,w,"onset (TK variant), or laterals/w in AN","TK: mai, maɨ; AN: waso, rau, rerau, w-internal in daʔun etc.",2
leaf,LEAF,2,0,l,r,"onset (less common), especially in Kra/Hlai vs Formosan/MP","TK: le, lɤi; AN: rau, rerau, raqon",2
leaf,LEAF,2,0,ŋ,ŋ,coda/final,"TK: ʔdia:ŋ, ʔdɛŋ, ɓɤ̆ŋ͕; AN: boloŋ, buŋ, spuŋu",3
left,LEFT,2,0,s,v/w,onset,"TK: sa:i, soːi, suːi; AN: vili, wiri, wigi",4
left,LEFT,2,0,ai/oi/ɯi/əi,i/iː/iri,nucleus; syllable rhyme,"TK: sa:i, sɯːi, soːi, θuəi; AN: vili, wiri, iíri",3
left,LEFT,2,0,p/b,b,"syllable onset, especially in disyllabic/compound forms","TK: pa:i, pi_li_fəi; AN: bibang, bibɨŋ, baciki",2
left,LEFT,2,0,ŋ,ŋ,nasal coda (where present),"TK: ʔbɨ:ŋ, paŋ, maŋ; AN: bibang, gibaŋ, diwaŋ, ʔibɨŋ",3
lip,LIP,2,0,p,p,"onset (CV-, CVC)","TK: pa:k (multiple Tai/Kam-Sui), pi (Tai, Kam-Sui); AN: pep- (Oceanic), pini (Oceanic), pdahuŋ (Formosan)",5
lip,LIP,2,0,b,b,onset,TK: bɨŋ (Tai); AN: bibir (Western MP),3
lip,LIP,2,0,m,m,onset,"TK: min (Tai), mo:m (Tai); AN: mòlotra (Western MP)",3
lip,LIP,2,0,w,w,onset,TK: wi (Kam-Sui); AN: w'iwiŋ (Western MP),3
lip,LIP,2,0,fi,f,onset (labial continuant),TK: fi: (Tai); AN: fari- (Oceanic),2
lip,LIP,2,0,ŋ,ŋ,coda/final,"TK: bɨŋ (Tai), maŋ (Kam-Sui/Kra); AN: ŋutu, louŋutu (Oceanic)",2
look,LOOK,2,0,ŋ,ŋ,coda / within syllable,"TK: mɔŋ, laŋ, nâŋ, ŋaŋ; AN: hiŋo",3
look,LOOK,2,0,n,n,onset/medial position,"TK: nai, nɛːu, nɜi; AN: nau, nānā_pono",3
look,LOOK,2,0,l,l,onset,"TK: laːŋ, lɛ:, lɐi, lo:m; AN: loʔo",3
look,LOOK,2,0,m,m,onset,"TK: mɔŋ, muŋ, jem, ȵeːm; AN: mijèry",2
look,LOOK,2,0,k/q,k,onset,"TK: kau, qau, koi; AN: kupunɯs",2
look,LOOK,2,0,t,t,onset / cluster,"TK: toj, to:j, tɔŋ; AN: titiro",2
look,LOOK,2,0,au/au,au,vowel/diphthong,"TK: kau, qau, neau; AN: nau",3
look,LOOK,2,0,o/ɔ,o,nucleus/final,"TK: mɔŋ, to:j, lɔŋ; AN: hiŋo, sio, loʔo",2
lookfor,LOOK FOR,2,0,h,h,onset,"TK hǎa, sɔk_ha:, khon_ha: ↔ AN huli, tahu, tau",4
lookfor,LOOK FOR,2,0,tʰ/th,t/ta,onset (C-initial CV or CVC templates),"TK tha:u, tʰaːu, thap ↔ AN tahu, tau, taŋo",3
lookfor,LOOK FOR,2,0,k,k,onset,"TK khja, koŋ, khon ↔ AN kimi, kumi",2
lookfor,LOOK FOR,2,0,s,c,onset (voiceless sibilant),"TK sɔk, sɔ:, səm ↔ AN cari",2
lookfor,LOOK FOR,2,0,ŋ,ŋ (ng),coda (nasal final/open syllable),"TK həŋ, koŋ ↔ AN taŋo, -baŋ",2
love,LOVE,2,0,ma,ma,onset + nucleus,"TK: ma:i (kra), mjat (kam_sui), maŋ (kam_sui), maːi (tai); AN: ma!ine, kima, kaima, manamanaɔ, nāhma, nahma",4
love,LOVE,2,0,ŋai,nai,nucleus/rime,"TK: ŋai (kam_sui, tai); AN: nanau, ma!ine, mai (various), nai (part of forms like kwaimani)",3
love,LOVE,2,0,rak,lak,onset + coda,"TK: rak (tai), rá:k (tai), lak (tai); AN: laka_tɔmba (Oceanic)",2
love,LOVE,2,0,cai/cjei,kai/kwa,onset + nucleus,"TK: cai, cjei, cjɜi (tai); AN: kaima, kwaima, kwaimani",2
magic,MAGIC,2,0,fa/fɔ/phi,fa/fama/fai,onset (CV- forms),"TK: fa:p.⁷ (lakkia_biao), fa:p.⁵ (tai), fɔp.⁷ (kam_sui), phi:.³ (tai); AN: fai (oceanic), famososavìana (western_mp), faka-louʔakau (oceanic)",3
magic,MAGIC,2,0,ma/mo,ma/ma-,onset/infix (CVC or CCV),"TK: ma:n.² (tai), mo.⁴ (kam_sui); AN: maakutu-ria (oceanic), famososavìana",2
magic,MAGIC,2,0,p (coda/onset),p (within or coda),"coda or internal (VC), sometimes reduplicated","TK: fa:p.⁷ (lakkia_biao), fa:p.⁵ (tai); AN: hoʻokalakupua (oceanic), faka-louʔakau",2
magic,MAGIC,2,0,ka,ka,syllable onset,"TK: ka:.³ (tai), kha:.³ (tai); AN: hoʻokalakupua (oceanic), faka-louʔakau (oceanic)",2
man,MAN,2,0,ph/p/pu,la/le/li,onset,"TK: phu, pu, pha; AN: lelahy, lilahy, lahlahy",2
man,MAN,2,0,ka/kon/kun,ka/kane/ŋata,CVC skeleton,"TK: kon, kun, kam; AN: kane, taŋata, ŋata",3
man,MAN,2,0,man,man/mane,CVC skeleton,"TK: ma:n, man; AN: mane, ma!ane, marene",4
man,MAN,2,0,pan,ban/van,onset; possible voicing,"TK: pan, pa:n; AN: wane, mwane ('w~p' labial glide/stop switching)",3
man,MAN,2,0,lak,lahy/lakay,coda; final,"TK: lak; AN: lelahy, lahilahy, lilahy",2
man,MAN,2,0,sa:i,zara.../sara...,onset,"TK: sa:i, sa; AN: zaranjaka",1
many,MANY,2,0,la-/laː-,la-/ra-,onset of CVC(V)-roots,"TK: laːi, laj, lam, la:i, la:j; AN: lako, rako, rakɔ, kare_rako",4
many,MANY,2,0,ma-,ma-,"onset, full root","TK: maak, ma:k; AN: maro, maha",4
many,MANY,2,0,-ŋ,-k/-ŋ,coda,"TK: koŋ, kuŋ, łoŋ, nak; AN: banyak, soku vs iklu (ŋ~k nasal/guttural codas)",3
many,MANY,2,0,l-/ɬ-,l-/r-,onset,"TK: l… (laːi, lam, luj), ɬ… (ɬu:i, ɬuai); AN: lako, rako, rago, rakɔ",3
many,MANY,2,0,buə-/ɓ-,bi-/be-/ba-,"onset, full root","TK: ʔbuə; AN: banyak, bietsaka, bediabe, betsaka, bètsaka",2
maternalauntmotherssister,MATERNAL AUNT (MOTHER'S SISTER),2,0,pa-/p,ma-/m,onset (main morpheme),"Tai: pa:.⁶, pâa, pa.⁴_loŋ.⁶, me.⁶_pa.³; AN: mama_rorowo, mam_sok, ma(ma) in several Oceanic forms",4
maternalauntmotherssister,MATERNAL AUNT (MOTHER'S SISTER),2,0,na-/n,na-/n,onset or entire morpheme,"Tai: na:.⁴, na.⁴_sa:u.¹, ʔi.¹_na:.⁴; AN: `anakē, tna-, nina- in compounds (e.g. nunu, tena)",4
maternalauntmotherssister,MATERNAL AUNT (MOTHER'S SISTER),2,0,ta-,te-/ta-,onset (CVC or CV),"TK: ta:I.¹¹_luŋ.¹¹, ta:i.²_ji.²; AN: tete_kik, tena",3
maternalauntmotherssister,MATERNAL AUNT (MOTHER'S SISTER),2,0,me-/mi-,ma-/mi-,onset (sometimes reduplicated),"TK: me.⁶_pa.³, me.⁶_la.⁴, miə.¹¹_a.²⁴; AN: mama_rorowo, mam_sok, mam- (see also rahavavindrèny 'raha-', possibly from ma-)",3
maternalauntmotherssister,MATERNAL AUNT (MOTHER'S SISTER),2,0,ki-/ke-,ke-,"onset (less common, but present)","TK: ki:n.¹, ke.⁴²_co.³⁵_ma.⁴²; AN: anakē (with 'ke'), occasional 'kik' in tete_kik",2
meat,MEAT,2,0,n,n,initial onset,"TK: na:n, nan, nə:, nɨa; AN: ena, hena, hèna",4
meat,MEAT,2,0,a,a,nucleus/vowel,"TK: na:n, nan, nɔʔ; AN: haina, ena, hena",4
meat,MEAT,2,0,n,n,coda or medial,"TK: nan, na:n, nɨn; AN: hena, ʔiʔini, vinahi",3
meat,MEAT,2,0,c/s,s,onset in alternative forms,"TK: cin, sik; AN: sini-, hasi-, fasi-",2
meat,MEAT,2,0,mom,mam/man/mar,full template/syllable structure in some lexemes,"TK: mom; AN: manitana, marikɔ, manu-na",2
meet,MEET,2,0,t,t/d,"onset, initial C","TK: tuŋ, tu, to, than, han; AN: tuar, tmani, toda, tɔdā, daotɔ!an, daria",4
meet,MEET,2,0,p/ph,f/p,"onset, initial C","TK: phɔp, phóp, phop, pɔp, pop; AN: fakani, fetaulaki, faritafɔi, pada, piri",3
meet,MEET,2,0,n,n/nd,"onset, initial C","TK: nan, na, than, han, kan; AN: nda, nasoi",2
meet,MEET,2,0,la,la/lā,word-medial/onset cluster or sequence,"TK: la:ŋ, lɛn, la:i; AN: lae_suāna, bilābe!",2
meet,MEET,2,0,h,h,"onset, initial C","TK: hui, han, hop, hlai; AN: haokai, haiadoi, haitarahu",2
mosquito,MOSQUITO,2,0,ɲ/ȵ/ń,n,onset,"TK: ȵɔŋ, ńɔŋ, ɲoŋ, ńuŋ; AN: n.a.m.u.k, nʲ.a.m.u, lamúk ('n' in onset or medial position in several MP forms)",2
